resultId,raceId,date,driverId,constructorId,number,grid,track,position,positionTeNaNt,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
24853,1042,10/11/2020,Ocon,Renault,31,11,Budapest,8,8,8,4,65,NaN,NaN,61,12,01:20.9,207.16,11
24854,1042,10/11/2020,Riccardo,Renault,3,10,Hockenhein,9,9,9,2,65,NaN,NaN,61,14,01:20.9,207.04,11
24855,1042,10/11/2020,Vettel,Ferrari,5,15,Singapore,10,10,10,1,65,NaN,NaN,62,10,01:20.7,207.489,11
24856,1042,10/11/2020,Raikkonen,Alfa,7,16,Fuji,11,11,11,0,65,NaN,NaN,60,15,01:21.1,206.652,11
24857,1042,10/11/2020,Albon,Red_Bull,23,6,Monaco,12,12,12,0,65,NaN,NaN,61,5,01:19.9,209.673,11
24858,1042,10/11/2020,Norris,Mclaren,4,8,France,13,13,13,0,65,NaN,NaN,65,3,01:19.4,211.073,11
24859,1042,10/11/2020,Russell,Williams,63,14,Monza,14,14,14,0,65,NaN,NaN,62,13,01:20.9,207.101,11
24860,1042,10/11/2020,Giovinazzi,Alfa,99,17,Shanghai,15,15,15,0,65,NaN,NaN,46,20,01:21.9,204.544,11
24861,1042,10/11/2020,Magnussen,Haas,20,19,Indianapolis,16,16,16,0,65,NaN,NaN,63,16,01:21.5,205.632,11
24862,1042,10/11/2020,Grosjean,Haas,8,18,Interlagos,17,17,17,0,65,NaN,NaN,59,17,01:21.7,205.118,11
24863,1042,10/11/2020,Latifi,Williams,6,20,nurburgring,18,18,18,0,64,NaN,NaN,53,19,01:21.9,204.629,12
24864,1042,10/11/2020,Kvyat,Alphatauri,26,13,Spa,19,19,19,0,64,NaN,NaN,59,8,01:20.4,208.216,12
24865,1042,10/11/2020,Stroll,Racing_Point,18,12,Velencia,NaN,R,20,0,51,NaN,NaN,45,18,01:21.7,205.043,130
24866,1043,10/25/2020,Hamilton,Mercedes,44,2,Sepang,1,1,1,26,63,28:32.4,5312430,63,1,01:15.5,234.121,1
24867,1043,10/25/2020,Bottas,Mercedes,77,1,Melbourn,2,2,2,18,63,5.783,5318213,63,2,01:15.9,232.831,1
24868,1043,10/25/2020,Riccardo,Renault,3,5,Istanbul,3,3,3,15,63,14.32,5326750,62,4,01:17.6,227.878,1
24869,1043,10/25/2020,Kvyat,Alphatauri,26,8,France,4,4,4,12,63,15.141,5327571,62,6,01:17.7,227.543,1
24870,1043,10/25/2020,Sirotkin,Ferrari,16,7,Montreal,5,5,5,10,63,19.111,5331541,62,12,01:18.2,226.067,1
24871,1043,10/25/2020,Perez,Racing_Point,11,11,Budapest,6,6,6,8,63,19.652,5332082,49,9,01:18.1,226.325,1
24872,1043,10/25/2020,Sainz,Mclaren,55,10,Hockenhein,7,7,7,6,63,20.23,5332660,62,11,01:18.1,226.226,1
24873,1043,10/25/2020,Norris,Mclaren,4,9,Silverstone,8,8,8,4,63,21.131,5333561,63,8,01:18.1,226.368,1
24874,1043,10/25/2020,Raikkonen,Alfa,7,18,Interlagos,9,9,9,2,63,22.224,5334654,63,10,01:18.1,226.313,1
24875,1043,10/25/2020,Giovinazzi,Alfa,99,20,nurburgring,10,10,10,1,63,26.398,5338828,61,15,01:18.8,224.286,1
24876,1043,10/25/2020,Latifi,Williams,6,19,Indianapolis,11,11,11,0,63,27.135,5339565,37,14,01:18.7,224.499,1
24877,1043,10/25/2020,Vettel,Ferrari,5,14,Monza,12,12,12,0,63,28.453,5340883,44,7,01:17.8,227.248,1
24878,1043,10/25/2020,Stroll,Racing_Point,18,15,Singapore,13,13,13,0,63,29.163,5341593,46,13,01:18.4,225.528,1
24879,1043,10/25/2020,Grosjean,Haas,8,16,Fuji,14,14,14,0,63,32.935,5345365,45,17,01:18.8,224.206,1
24880,1043,10/25/2020,Albon,Red_Bull,23,6,Monaco,15,15,15,0,63,57.284,5369714,63,3,01:16.2,231.991,1
24881,1043,10/25/2020,Russell,Williams,63,13,Spa,NaN,R,16,0,51,NaN,NaN,43,16,01:18.8,224.237,3
24882,1043,10/25/2020,Verstappen,Red_Bull,33,3,Bahrain,NaN,R,17,0,50,NaN,NaN,44,5,01:17.6,227.628,29
24883,1043,10/25/2020,Magnussen,Haas,20,17,Shanghai,NaN,R,18,0,47,NaN,NaN,45,18,01:19.3,222.93,139
24884,1043,10/25/2020,Ocon,Renault,31,12,Velencia,NaN,R,19,0,27,NaN,NaN,22,19,01:19.6,221.998,6
24885,1043,10/25/2020,Hartley,Alphatauri,10,4,Catalunya,NaN,R,20,0,8,NaN,NaN,5,20,01:20.4,219.797,34
24886,1044,11/1/2020,Hamilton,Mercedes,44,6,Monaco,1,1,1,25,58,42:19.3,6139313,56,6,01:39.4,193.302,1
24887,1044,11/1/2020,Perez,Racing_Point,11,3,Bahrain,2,2,2,18,58,31.633,6170946,50,12,01:40.4,191.417,1
24888,1044,11/1/2020,Vettel,Ferrari,5,11,Budapest,3,3,3,15,58,31.96,6171273,53,8,01:39.7,192.819,1
24889,1044,11/1/2020,Sirotkin,Ferrari,16,12,Velencia,4,4,4,12,58,33.858,6173171,47,11,01:40.0,192.242,1
24890,1044,11/1/2020,Sainz,Mclaren,55,15,Singapore,5,5,5,10,58,34.363,6173676,56,4,01:38.8,194.592,1
24891,1044,11/1/2020,Verstappen,Red_Bull,33,2,Sepang,6,6,6,8,58,44.873,6184186,53,3,01:38.4,195.231,1
24892,1044,11/1/2020,Albon,Red_Bull,23,4,Catalunya,7,7,7,6,58,46.484,6185797,54,5,01:39.1,193.915,1
24893,1044,11/1/2020,Norris,Mclaren,4,14,Monza,8,8,8,5,58,+1:01.259,6200572,58,1,01:36.8,198.508,1
24894,1044,11/1/2020,Stroll,Racing_Point,18,1,Melbourn,9,9,9,2,58,+1:12.353,6211666,55,10,01:39.9,192.319,1
24895,1044,11/1/2020,Riccardo,Renault,3,5,Istanbul,10,10,10,1,58,+1:35.460,6234773,54,13,01:40.7,190.875,1
24896,1044,11/1/2020,Ocon,Renault,31,7,Montreal,11,11,11,0,57,NaN,NaN,55,16,01:41.0,190.254,11
24897,1044,11/1/2020,Kvyat,Alphatauri,26,16,Fuji,12,12,12,0,57,NaN,NaN,53,17,01:41.0,190.229,11
24898,1044,11/1/2020,Hartley,Alphatauri,10,19,Indianapolis,13,13,13,0,57,NaN,NaN,53,7,01:39.6,192.966,11
24899,1044,11/1/2020,Bottas,Mercedes,77,9,Silverstone,14,14,14,0,57,NaN,NaN,57,2,01:38.2,195.704,11
24900,1044,11/1/2020,Raikkonen,Alfa,7,8,France,15,15,15,0,57,NaN,NaN,57,9,01:39.7,192.663,11
24901,1044,11/1/2020,Russell,Williams,63,0,France,16,16,16,0,57,NaN,NaN,51,14,01:40.8,190.616,11
24902,1044,11/1/2020,Magnussen,Haas,20,13,Spa,17,17,17,0,55,NaN,NaN,45,15,01:40.9,190.363,54
24903,1044,11/1/2020,Grosjean,Haas,8,17,Shanghai,NaN,R,18,0,49,NaN,NaN,38,18,01:43.3,186.063,130
24904,1044,11/1/2020,Latifi,Williams,6,0,Shanghai,NaN,R,19,0,39,NaN,NaN,32,19,01:43.5,185.678,130
24905,1044,11/1/2020,Giovinazzi,Alfa,99,10,Hockenhein,NaN,R,20,0,11,NaN,NaN,11,20,01:51.1,172.934,6
24906,1045,11/15/2020,Hamilton,Mercedes,44,1,Melbourn,1,1,1,25,57,59:47.5,10787515,38,3,01:32.9,209.803,1
24907,1045,11/15/2020,Verstappen,Red_Bull,33,3,Bahrain,2,2,2,19,57,1.254,10788769,48,1,01:32.0,211.741,1
24908,1045,11/15/2020,Albon,Red_Bull,23,4,Catalunya,3,3,3,15,57,8.005,10795520,41,10,01:33.7,207.967,1
24909,1045,11/15/2020,Norris,Mclaren,4,9,Silverstone,4,4,4,12,57,11.337,10798852,53,7,01:33.6,208.18,1
24910,1045,11/15/2020,Sainz,Mclaren,55,15,Singapore,5,5,5,10,57,11.787,10799302,46,5,01:33.4,208.575,1
24911,1045,11/15/2020,Hartley,Alphatauri,10,8,France,6,6,6,8,57,11.942,10799457,48,16,01:34.8,205.482,1
24912,1045,11/15/2020,Riccardo,Renault,3,6,Monaco,7,7,7,6,57,19.368,10806883,38,2,01:32.8,209.887,1
24913,1045,11/15/2020,Bottas,Mercedes,77,2,Sepang,8,8,8,4,57,19.68,10807195,28,4,01:33.4,208.706,1
24914,1045,11/15/2020,Ocon,Renault,31,7,Montreal,9,9,9,2,57,22.803,10810318,37,13,01:34.4,206.49,1
24915,1045,11/15/2020,Sirotkin,Ferrari,16,12,Velencia,10,10,10,1,56,NaN,NaN,44,8,01:33.6,208.098,11
24916,1045,11/15/2020,Kvyat,Alphatauri,26,10,Hockenhein,11,11,11,0,56,NaN,NaN,35,12,01:34.1,206.957,11
24917,1045,11/15/2020,Russell,Williams,63,14,Monza,12,12,12,0,56,NaN,NaN,47,17,01:35.0,204.995,11
24918,1045,11/15/2020,Vettel,Ferrari,5,11,Budapest,13,13,13,0,56,NaN,NaN,41,11,01:33.9,207.575,11
24919,1045,11/15/2020,Latifi,Williams,6,20,nurburgring,14,14,14,0,56,NaN,NaN,39,15,01:34.6,205.973,11
24920,1045,11/15/2020,Raikkonen,Alfa,7,17,Shanghai,15,15,15,0,56,NaN,NaN,43,6,01:33.6,208.213,11
24921,1045,11/15/2020,Giovinazzi,Alfa,99,16,Fuji,16,16,16,0,56,NaN,NaN,22,14,01:34.5,206.092,11
24922,1045,11/15/2020,Magnussen,Haas,20,18,Interlagos,17,17,17,0,56,NaN,NaN,29,18,01:35.2,204.567,11
24923,1045,11/15/2020,Perez,Racing_Point,11,5,Istanbul,18,18,18,0,53,NaN,NaN,40,9,01:33.6,208.089,5
24924,1045,11/15/2020,Stroll,Racing_Point,18,13,Spa,NaN,R,19,0,2,NaN,NaN,NaN,0,NaN,NaN,4
24925,1045,11/15/2020,Grosjean,Haas,8,19,Indianapolis,NaN,R,20,0,0,NaN,NaN,NaN,0,NaN,NaN,4
24926,1046,11/29/2020,Perez,Racing_Point,11,5,Istanbul,1,1,1,25,87,31:15.1,5475114,69,3,00:56.8,224.599,1
24927,1046,11/29/2020,Ocon,Renault,31,11,Budapest,2,2,2,18,87,10.518,5485632,75,12,00:57.3,222.402,1
24928,1046,11/29/2020,Stroll,Racing_Point,18,10,Hockenhein,3,3,3,15,87,11.869,5486983,85,14,00:57.4,222.255,1
24929,1046,11/29/2020,Sainz,Mclaren,55,8,France,4,4,4,12,87,12.58,5487694,80,9,00:57.2,223.122,1
24930,1046,11/29/2020,Riccardo,Renault,3,7,Montreal,5,5,5,10,87,13.33,5488444,57,6,00:57.0,223.85,1
24931,1046,11/29/2020,Albon,Red_Bull,23,12,Velencia,6,6,6,8,87,13.842,5488956,52,8,00:57.1,223.548,1
24932,1046,11/29/2020,Kvyat,Alphatauri,26,6,Monaco,7,7,7,6,87,14.534,5489648,80,7,00:57.0,223.764,1
24933,1046,11/29/2020,Bottas,Mercedes,77,1,Melbourn,8,8,8,4,87,15.389,5490503,60,2,00:56.6,225.497,1
24934,1046,11/29/2020,Russell,Mercedes,63,2,Sepang,9,9,9,3,87,18.556,5493670,80,1,00:55.4,230.214,1
24935,1046,11/29/2020,Norris,Mclaren,4,19,Indianapolis,10,10,10,1,87,19.541,5494655,85,11,00:57.3,222.713,1
24936,1046,11/29/2020,Hartley,Alphatauri,10,9,Silverstone,11,11,11,0,87,20.527,5495641,53,10,00:57.2,222.908,1
24937,1046,11/29/2020,Vettel,Ferrari,5,13,Spa,12,12,12,0,87,22.611,5497725,56,5,00:56.9,224.141,1
24938,1046,11/29/2020,Giovinazzi,Alfa,99,14,Monza,13,13,13,0,87,24.111,5499225,56,4,00:56.9,224.212,1
24939,1046,11/29/2020,Raikkonen,Alfa,7,18,Interlagos,14,14,14,0,87,26.153,5501267,56,13,00:57.4,222.305,1
24940,1046,11/29/2020,Magnussen,Haas,20,15,Singapore,15,15,15,0,87,32.37,5507484,57,16,00:57.5,221.76,1
24941,1046,11/29/2020,Aiken,Williams,89,17,Shanghai,16,16,16,0,87,33.674,5508788,56,15,00:57.4,222.24,1
24942,1046,11/29/2020,Fittipaldi,Haas,51,20,nurburgring,17,17,17,0,87,36.858,5511972,56,17,00:57.7,220.892,1
24943,1046,11/29/2020,Latifi,Williams,6,16,Fuji,NaN,R,18,0,52,NaN,NaN,29,18,00:58.2,219.132,5
24944,1046,11/29/2020,Verstappen,Red_Bull,33,3,Bahrain,NaN,R,19,0,0,NaN,NaN,NaN,0,NaN,NaN,3
24945,1046,11/29/2020,Sirotkin,Ferrari,16,4,Catalunya,NaN,R,20,0,0,NaN,NaN,NaN,0,NaN,NaN,4
24946,1047,12/6/2020,Verstappen,Red_Bull,33,1,Melbourn,1,1,1,25,55,36:28.6,5788645,14,2,01:41.0,198.046,1
24947,1047,12/6/2020,Bottas,Mercedes,77,2,Sepang,2,2,2,18,55,15.976,5804621,40,3,01:41.1,197.707,1
24948,1047,12/6/2020,Hamilton,Mercedes,44,3,Bahrain,3,3,3,15,55,18.415,5807060,37,5,01:41.4,197.144,1
24949,1047,12/6/2020,Albon,Red_Bull,23,5,Istanbul,4,4,4,12,55,19.987,5808632,42,4,01:41.2,197.52,1
24950,1047,12/6/2020,Norris,Mclaren,4,4,Catalunya,5,5,5,10,55,+1:00.729,5849374,53,12,01:42.0,196.092,1
24951,1047,12/6/2020,Sainz,Mclaren,55,6,Monaco,6,6,6,8,55,+1:05.662,5854307,48,11,01:41.9,196.125,1
24952,1047,12/6/2020,Riccardo,Renault,3,11,Budapest,7,7,7,7,55,+1:13.748,5862393,55,1,01:40.9,198.109,1
24953,1047,12/6/2020,Hartley,Alphatauri,10,9,Silverstone,8,8,8,4,55,+1:29.718,5878363,53,15,01:42.5,195.116,1
24954,1047,12/6/2020,Ocon,Renault,31,10,Hockenhein,9,9,9,2,55,+1:41.069,5799996,47,18,01:42.9,194.32,1
24955,1047,12/6/2020,Stroll,Racing_Point,18,8,France,10,10,10,1,55,+1:42.738,5790314,41,9,01:41.9,196.281,1
24956,1047,12/6/2020,Kvyat,Alphatauri,26,7,Montreal,11,11,11,0,54,NaN,NaN,47,17,01:42.7,194.679,11
24957,1047,12/6/2020,Raikkonen,Alfa,7,15,Singapore,12,12,12,0,54,NaN,NaN,53,14,01:42.1,195.739,11
24958,1047,12/6/2020,Sirotkin,Ferrari,16,12,Velencia,13,13,13,0,54,NaN,NaN,24,10,01:41.9,196.2,11
24959,1047,12/6/2020,Vettel,Ferrari,5,13,Spa,14,14,14,0,54,NaN,NaN,37,6,01:41.5,197.037,11
24960,1047,12/6/2020,Russell,Williams,63,16,Fuji,15,15,15,0,54,NaN,NaN,54,20,01:43.3,193.504,11
24961,1047,12/6/2020,Giovinazzi,Alfa,99,14,Monza,16,16,16,0,54,NaN,NaN,29,7,01:41.7,196.65,11
24962,1047,12/6/2020,Latifi,Williams,6,18,Interlagos,17,17,17,0,54,NaN,NaN,49,16,01:42.5,195.073,11
24963,1047,12/6/2020,Magnussen,Haas,20,20,nurburgring,18,18,18,0,54,NaN,NaN,50,13,01:42.0,196.025,11
24964,1047,12/6/2020,Fittipaldi,Haas,51,17,Shanghai,19,19,19,0,53,NaN,NaN,50,8,01:41.7,196.588,12
24965,1047,12/6/2020,Perez,Racing_Point,11,19,Indianapolis,NaN,R,20,0,8,NaN,NaN,6,19,01:43.3,193.625,7
24966,1052,12/13/2020,Hamilton,Mercedes,44,2,Sepang,1,1,1,25,56,32:03.9,5523897,44,4,01:34.0,207.235,1
24967,1052,12/13/2020,Verstappen,Red_Bull,33,1,Melbourn,2,2,2,18,56,0.745,5524642,41,2,01:33.2,208.984,1
24968,1052,12/13/2020,Bottas,Mercedes,77,3,Bahrain,3,3,3,16,56,37.383,5561280,56,1,01:32.1,211.566,1
24969,1052,12/13/2020,Norris,Mclaren,4,7,Montreal,4,4,4,12,56,46.466,5570363,38,6,01:34.4,206.398,1
24970,1052,12/13/2020,Perez,Red_Bull,11,0,Montreal,5,5,5,10,56,52.047,5575944,44,3,01:34.0,207.334,1
24971,1052,12/13/2020,Sirotkin,Ferrari,16,4,Catalunya,6,6,6,8,56,59.09,5582987,39,11,01:35.0,205.112,1
24972,1052,12/13/2020,Riccardo,Mclaren,3,6,Monaco,7,7,7,6,56,66.004,5589901,36,10,01:34.9,205.233,1
24973,1052,12/13/2020,Sainz,Ferrari,55,8,France,8,8,8,4,56,67.1,5590997,48,7,01:34.5,206.151,1
24974,1052,12/13/2020,Tsunoda,Alphatauri,22,13,Spa,9,9,9,2,56,85.692,5609589,38,8,01:34.8,205.603,1
24975,1052,12/13/2020,Stroll,Astin_Martin,18,10,Hockenhein,10,10,10,1,56,86.713,5610610,31,9,01:34.9,205.378,1
24976,1052,12/13/2020,Raikkonen,Alfa,7,14,Monza,11,11,11,0,56,88.864,5612761,45,14,01:35.2,204.672,1
24977,1052,12/13/2020,Giovinazzi,Alfa,99,12,Velencia,12,12,12,0,55,NaN,NaN,32,13,01:35.1,204.823,11
24978,1052,12/13/2020,Ocon,Alpine,31,16,Fuji,13,13,13,0,55,NaN,NaN,33,15,01:35.3,204.548,11
24979,1052,12/13/2020,Russell,Williams,63,15,Singapore,14,14,14,0,55,NaN,NaN,40,12,01:35.0,205.008,11
24980,1052,12/13/2020,Vettel,Astin_Martin,5,20,nurburgring,15,15,15,0,55,NaN,NaN,26,16,01:35.6,203.871,11
24981,1052,12/13/2020,M. Schumacher,Haas,47,18,Interlagos,16,16,16,0,55,NaN,NaN,38,18,01:36.1,202.667,11
24982,1052,12/13/2020,Hartley,Alphatauri,10,5,Istanbul,17,17,17,0,52,NaN,NaN,48,5,01:34.1,207.069,31
24983,1052,12/13/2020,Latifi,Williams,6,17,Shanghai,18,18,18,0,51,NaN,NaN,16,19,01:36.6,201.685,31
24984,1052,12/13/2020,Alonso,Alpine,14,9,Silverstone,NaN,R,19,0,32,NaN,NaN,31,17,01:36.1,202.816,23
24985,1052,12/13/2020,Mazepin,Haas,9,19,Indianapolis,NaN,R,20,0,0,NaN,NaN,NaN,0,NaN,NaN,3
24986,1053,4/18/2021,Verstappen,Red_Bull,33,3,Bahrain,1,1,1,25,63,02:34.6,7354598,60,2,01:17.5,227.96,1
24987,1053,4/18/2021,Hamilton,Mercedes,44,1,Melbourn,2,2,2,19,63,22,7376598,60,1,01:16.7,230.403,1
24988,1053,4/18/2021,Norris,Mclaren,4,7,Montreal,3,3,3,15,63,23.702,7378300,63,3,01:18.3,225.819,1
24989,1053,4/18/2021,Sirotkin,Ferrari,16,4,Catalunya,4,4,4,12,63,25.579,7380177,60,6,01:18.4,225.473,1
24990,1053,4/18/2021,Sainz,Ferrari,55,11,Budapest,5,5,5,10,63,27.036,7381634,60,7,01:18.5,225.154,1
24991,1053,4/18/2021,Riccardo,Mclaren,3,6,Monaco,6,6,6,8,63,51.22,7405818,54,12,01:19.3,222.739,1
24992,1053,4/18/2021,Hartley,Alphatauri,10,5,Istanbul,7,7,7,6,63,52.818,7407416,52,9,01:19.0,223.718,1
24993,1053,4/18/2021,Stroll,Astin_Martin,18,10,Hockenhein,8,8,8,4,63,56.909,7411507,59,8,01:18.8,224.32,1
24994,1053,4/18/2021,Ocon,Alpine,31,9,Silverstone,9,9,9,2,63,65.704,7420302,62,15,01:19.4,222.512,1
24995,1053,4/18/2021,Alonso,Alpine,14,15,Singapore,10,10,10,1,63,66.561,7421159,62,14,01:19.4,222.526,1
24996,1053,4/18/2021,Perez,Red_Bull,11,2,Sepang,11,11,11,0,63,67.151,7421749,62,13,01:19.4,222.585,1
24997,1053,4/18/2021,Tsunoda,Alphatauri,22,20,nurburgring,12,12,12,0,63,73.184,7427782,49,4,01:18.3,225.603,1
24998,1053,4/18/2021,Raikkonen,Alfa,7,16,Fuji,13,13,13,0,63,94.773,7449371,62,5,01:18.4,225.548,1
24999,1053,4/18/2021,Giovinazzi,Alfa,99,17,Shanghai,14,14,14,0,62,NaN,NaN,57,16,01:19.5,222.378,11
25000,1053,4/18/2021,Vettel,Astin_Martin,5,0,Shanghai,15,15,15,0,61,NaN,NaN,59,10,01:19.1,223.491,6
25001,1053,4/18/2021,M. Schumacher,Haas,47,18,Interlagos,16,16,16,0,61,NaN,NaN,58,11,01:19.2,223.156,12
25002,1053,4/18/2021,Mazepin,Haas,9,19,Indianapolis,17,17,17,0,61,NaN,NaN,55,17,01:20.4,219.8,12
25003,1053,4/18/2021,Bottas,Mercedes,77,8,France,NaN,R,18,0,30,NaN,NaN,30,19,01:28.5,199.721,4
25004,1053,4/18/2021,Russell,Williams,63,12,Velencia,NaN,R,19,0,30,NaN,NaN,28,18,01:26.5,204.203,4
25005,1053,4/18/2021,Latifi,Williams,6,14,Monza,NaN,R,20,0,0,NaN,NaN,NaN,0,NaN,NaN,4
25006,1054,3/20/2022,Hamilton,Mercedes,44,2,Sepang,1,1,1,25,66,34:31.4,5671421,47,4,01:20.9,206.971,1
25007,1054,3/20/2022,Verstappen,Red_Bull,33,3,Bahrain,2,2,2,18,66,29.148,5700569,62,3,01:20.7,207.581,1
25008,1054,3/20/2022,Bottas,Mercedes,77,1,Melbourn,3,3,3,16,66,33.53,5704951,65,1,01:19.9,209.738,1
25009,1054,3/20/2022,Perez,Red_Bull,11,4,Catalunya,4,4,4,12,66,39.735,5711156,55,2,01:20.6,207.715,1
25010,1054,3/20/2022,Norris,Mclaren,4,7,Montreal,5,5,5,10,66,51.369,5722790,55,7,01:21.7,205.038,1
25011,1054,3/20/2022,Sirotkin,Ferrari,16,8,France,6,6,6,8,66,55.781,5727202,63,6,01:21.5,205.541,1
25012,1054,3/20/2022,Ocon,Alpine,31,6,Monaco,7,7,7,6,66,+1:03.749,5735170,34,8,01:21.9,204.562,1
25013,1054,3/20/2022,Alonso,Alpine,14,13,Spa,8,8,8,4,66,+1:04.808,5673229,66,5,01:21.0,206.718,1
25014,1054,3/20/2022,Riccardo,Mclaren,3,16,Fuji,9,9,9,2,66,+1:15.369,5746790,64,10,01:22.0,204.31,1
25015,1054,3/20/2022,Hartley,Alphatauri,10,9,Silverstone,10,10,10,1,66,+1:16.463,5747884,65,11,01:22.0,204.243,1
25016,1054,3/20/2022,Sainz,Ferrari,55,5,Istanbul,11,11,11,0,66,+1:18.955,5750376,60,14,01:22.3,203.471,1
25017,1054,3/20/2022,Giovinazzi,Alfa,99,12,Velencia,12,12,12,0,65,NaN,NaN,60,13,01:22.2,203.862,11
25018,1054,3/20/2022,Vettel,Astin_Martin,5,10,Hockenhein,13,13,13,0,65,NaN,NaN,60,15,01:22.4,203.246,11
25019,1054,3/20/2022,Stroll,Astin_Martin,18,17,Shanghai,14,14,14,0,65,NaN,NaN,59,9,01:22.0,204.352,11
25020,1054,3/20/2022,Tsunoda,Alphatauri,22,14,Monza,15,15,15,0,65,NaN,NaN,61,12,01:22.1,204.133,11
25021,1054,3/20/2022,Russell,Williams,63,11,Budapest,16,16,16,0,65,NaN,NaN,60,16,01:22.7,202.661,11
25022,1054,3/20/2022,M. Schumacher,Haas,47,19,Indianapolis,17,17,17,0,64,NaN,NaN,61,17,01:22.8,202.414,12
25023,1054,3/20/2022,Latifi,Williams,6,18,Interlagos,18,18,18,0,64,NaN,NaN,60,18,01:23.2,201.44,12
25024,1054,3/20/2022,Mazepin,Haas,9,20,nurburgring,19,19,19,0,64,NaN,NaN,64,19,01:23.6,200.27,12
25025,1054,3/20/2022,Raikkonen,Alfa,7,15,Singapore,NaN,R,20,0,1,NaN,NaN,NaN,0,NaN,NaN,130
25026,1055,3/28/2021,Hamilton,Mercedes,44,1,Melbourn,1,1,1,25,66,33:07.7,5587680,54,5,01:20.7,208.64,1
25027,1055,3/28/2021,Verstappen,Red_Bull,33,2,Sepang,2,2,2,19,66,15.841,5603521,62,1,01:18.1,215.357,1
25028,1055,3/28/2021,Bottas,Mercedes,77,3,Bahrain,3,3,3,15,66,26.61,5614290,65,2,01:19.4,211.884,1
25029,1055,3/28/2021,Sirotkin,Ferrari,16,4,Catalunya,4,4,4,12,66,54.616,5642296,64,4,01:20.5,209.174,1
25030,1055,3/28/2021,Perez,Red_Bull,11,8,France,5,5,5,10,66,+1:03.671,5651351,60,3,01:19.5,211.743,1
25031,1055,3/28/2021,Riccardo,Mclaren,3,7,Montreal,6,6,6,8,66,+1:13.768,5661448,60,10,01:21.9,205.612,1
25032,1055,3/28/2021,Sainz,Ferrari,55,6,Monaco,7,7,7,6,66,+1:14.670,5662350,53,9,01:21.6,206.33,1
25033,1055,3/28/2021,Norris,Mclaren,4,9,Silverstone,8,8,8,4,65,NaN,NaN,56,7,01:21.3,207.064,11
25034,1055,3/28/2021,Ocon,Alpine,31,5,Istanbul,9,9,9,2,65,NaN,NaN,46,18,01:23.3,202.014,11
25035,1055,3/28/2021,Hartley,Alphatauri,10,12,Velencia,10,10,10,1,65,NaN,NaN,64,8,01:21.4,206.82,11
25036,1055,3/28/2021,Stroll,Astin_Martin,18,11,Budapest,11,11,11,0,65,NaN,NaN,47,11,01:22.6,203.735,11
25037,1055,3/28/2021,Raikkonen,Alfa,7,17,Shanghai,12,12,12,0,65,NaN,NaN,54,15,01:22.9,203.094,11
25038,1055,3/28/2021,Vettel,Astin_Martin,5,13,Spa,13,13,13,0,65,NaN,NaN,56,14,01:22.8,203.211,11
25039,1055,3/28/2021,Russell,Williams,63,15,Singapore,14,14,14,0,65,NaN,NaN,30,17,01:23.2,202.264,11
25040,1055,3/28/2021,Giovinazzi,Alfa,99,14,Monza,15,15,15,0,65,NaN,NaN,42,13,01:22.8,203.255,11
25041,1055,3/28/2021,Latifi,Williams,6,19,Indianapolis,16,16,16,0,65,NaN,NaN,57,16,01:22.9,203.003,11
25042,1055,3/28/2021,Alonso,Alpine,14,10,Hockenhein,17,17,17,0,65,NaN,NaN,63,6,01:21.2,207.311,11
25043,1055,3/28/2021,M. Schumacher,Haas,47,18,Interlagos,18,18,18,0,64,NaN,NaN,54,12,01:22.6,203.661,12
25044,1055,3/28/2021,Mazepin,Haas,9,20,nurburgring,19,19,19,0,64,NaN,NaN,45,19,01:24.0,200.261,12
25045,1055,3/28/2021,Tsunoda,Alphatauri,22,16,Fuji,NaN,R,20,0,6,NaN,NaN,5,20,01:24.8,198.408,10
25046,1056,11/21/2021,Verstappen,Red_Bull,33,2,Sepang,1,1,1,25,78,38:56.8,5936820,58,6,01:14.6,160.929,1
25047,1056,11/21/2021,Sainz,Ferrari,55,4,Catalunya,2,2,2,18,78,8.968,5945788,35,5,01:14.6,160.989,1
25048,1056,11/21/2021,Norris,Mclaren,4,5,Istanbul,3,3,3,15,78,19.427,5956247,76,7,01:14.7,160.883,1
25049,1056,11/21/2021,Perez,Red_Bull,11,9,Silverstone,4,4,4,12,78,20.49,5957310,32,3,01:14.6,161.138,1
25050,1056,11/21/2021,Vettel,Astin_Martin,5,8,France,5,5,5,10,78,52.591,5989411,33,11,01:15.3,159.503,1
25051,1056,11/21/2021,Hartley,Alphatauri,10,6,Monaco,6,6,6,8,78,53.896,5990716,71,14,01:15.4,159.3,1
25052,1056,11/21/2021,Hamilton,Mercedes,44,7,Montreal,7,7,7,7,78,+1:08.231,6005051,69,1,01:12.9,164.769,1
25053,1056,11/21/2021,Stroll,Astin_Martin,18,13,Spa,8,8,8,4,77,NaN,NaN,74,8,01:14.7,160.875,11
25054,1056,11/21/2021,Ocon,Alpine,31,11,Budapest,9,9,9,2,77,NaN,NaN,41,12,01:15.3,159.503,11
25055,1056,11/21/2021,Giovinazzi,Alfa,99,10,Hockenhein,10,10,10,1,77,NaN,NaN,41,13,01:15.3,159.472,11
25056,1056,11/21/2021,Raikkonen,Alfa,7,14,Monza,11,11,11,0,77,NaN,NaN,55,9,01:15.0,160.237,11
